productModel,reviewID,reviewStars,reviewDate,productStyle,productStorage,productColor,productSize,productChip,verified
iPad air,1675113363-1314,1,11dec2022,WiFi,256GB,Blue,11,M1,1
iPad air,1675113363-1315,1,14jun2022,WiFi,64GB,Pink,11,M1,1
iPad air,1675113363-1316,1,02may2022,WiFi,256GB,Purple,11,M1,1
iPad air,1675113363-1317,2,05may2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1318,1,18sep2022,WiFi,256GB,Space Gray,11,M1,1
iPad air,1675113363-1319,1,27nov2022,WiFi,256GB,Space Gray,11,M1,1
iPad air,1675113363-1320,1,18apr2022,WiFi,64GB,Space Gray,11,M1,1
iPad air,1675113363-1321,1,30dec2022,WiFi,256GB,Pink,11,M1,1
iPad air,1675113363-1322,1,20aug2022,WiFi,256GB,Space Gray,11,M1,1
iPad air,1675113363-1323,1,24jan2023,WiFi,256GB,Purple,11,M1,1
iPad air,1675113363-1324,1,09sep2022,WiFi,256GB,Space Gray,11,M1,1
iPad air,1675113363-1325,5,24jan2023,WiFi,256GB,Pink,11,M1,0
iPad air,1675113363-1326,1,23nov2022,WiFi,64GB,Purple,11,M1,1
iPad air,1675113363-1327,1,28jun2022,WiFi,256GB,Pink,11,M1,1
iPad air,1675113363-1328,5,16jan2023,WiFi + Cellular,64GB,Blue,11,M1,0
iPad air,1675113363-1329,1,29nov2022,WiFi,64GB,Purple,11,M1,1
iPad air,1675113363-1330,1,01nov2022,WiFi,256GB,Blue,11,M1,1
iPad air,1675113363-1331,1,03jun2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1332,1,09may2022,WiFi + Cellular,64GB,Space Gray,11,M1,1
iPad air,1675113363-1333,5,09oct2022,WiFi,64GB,Space Gray,11,M1,0
iPad air,1675113363-1334,5,24nov2022,WiFi,256GB,Purple,11,M1,0
iPad air,1675113363-1335,5,10dec2022,WiFi,256GB,Pink,11,M1,0
iPad air,1675113363-1336,1,30nov2022,WiFi,256GB,Purple,11,M1,1
iPad air,1675113363-1337,5,26nov2022,WiFi,64GB,Starlight,11,M1,0
iPad air,1675113363-1338,5,30nov2022,WiFi,256GB,Space Gray,11,M1,0
iPad air,1675113363-1339,1,01jun2022,WiFi,256GB,Blue,11,M1,1
iPad air,1675113363-1340,1,19jul2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1341,1,10jul2022,WiFi,64GB,Space Gray,11,M1,1
iPad air,1675113363-1342,1,25aug2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1343,1,15aug2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1344,5,09sep2022,WiFi + Cellular,64GB,Purple,11,M1,0
iPad air,1675113363-1345,1,16sep2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1346,1,27sep2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1347,4,15may2022,WiFi + Cellular,256GB,Purple,11,M1,0
iPad air,1675113363-1348,1,14jun2022,WiFi,64GB,Purple,11,M1,1
iPad air,1675113363-1349,5,03aug2022,WiFi,256GB,Space Gray,11,M1,0
iPad air,1675113363-1350,1,08aug2022,WiFi,64GB,Pink,11,M1,1
iPad air,1675113363-1351,1,29may2022,WiFi,256GB,Blue,11,M1,1
iPad air,1675113363-1352,1,16jun2022,WiFi,64GB,Starlight,11,M1,1
iPad air,1675113363-1353,5,06jul2022,WiFi,64GB,Starlight,11,M1,0
iPad air,1675113363-1354,5,15jun2022,WiFi,64GB,Space Gray,11,M1,0
iPad air,1675113363-1355,5,12jul2022,WiFi,64GB,Blue,11,M1,0
iPad air,1675113363-1356,5,02jun2022,WiFi,64GB,Blue,11,M1,0
iPad air,1675113363-1357,3,26aug2022,WiFi,256GB,Starlight,11,M1,0
iPad air,1675113363-1358,2,28jan2023,WiFi,256GB,Starlight,11,M1,0
iPad air,1675113363-1359,5,14jun2022,WiFi,256GB,Space Gray,11,M1,0
iPad air,1675113363-1360,5,04jun2022,WiFi,64GB,Space Gray,11,M1,0
iPad air,1675113363-1361,5,31may2022,WiFi,64GB,Blue,11,M1,0
iPad air,1675113363-1362,5,18mar2022,WiFi,64GB,Space Gray,11,M1,0
iPad air,1675113363-1363,5,17apr2022,WiFi,64GB,Space Gray,11,M1,0
iPad air,1675113363-1364,5,23mar2022,WiFi + Cellular,256GB,Blue,11,M1,0
iPad air,1675113363-1365,3,21may2022,WiFi,256GB,Purple,11,M1,0
iPad air,1675113363-1366,2,28jan2023,WiFi,256GB,Starlight,11,M1,0
iPad air,1675113363-1367,3,05apr2022,WiFi,64GB,Purple,11,M1,0
iPad air,1675113363-1368,3,19apr2022,WiFi,256GB,Blue,11,M1,0
iPad air,1675113363-1369,2,27mar2022,WiFi,64GB,Space Gray,11,M1,0
iPad air,1675113363-1370,1,20aug2022,WiFi,64GB,Blue,11,M1,0
iPad air,1675113363-1371,1,19dec2022,WiFi + Cellular,64GB,Starlight,11,M1,0
iPad air,1675113363-1372,1,22sep2022,WiFi,64GB,Space Gray,11,M1,0
iPad air,1675113363-1373,1,12apr2022,WiFi,64GB,Purple,11,M1,0
iPad air,1675113363-1374,2,17apr2022,WiFi,64GB,Starlight,11,M1,0
iPad air,1675113363-1375,1,05jul2022,WiFi,64GB,Blue,11,M1,0
iPad air,1675113363-1376,5,27mar2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1377,5,26apr2022,WiFi,64GB,Pink,11,M1,1
iPad air,1675113363-1378,5,10jul2022,WiFi + Cellular,64GB,Starlight,11,M1,1
iPad air,1675113363-1379,5,12may2022,WiFi,256GB,Pink,11,M1,1
iPad air,1675113363-1380,5,19may2022,WiFi,64GB,Space Gray,11,M1,1
iPad air,1675113363-1381,5,28jul2022,WiFi,64GB,Purple,11,M1,1
iPad air,1675113363-1382,5,26jul2022,WiFi,256GB,Purple,11,M1,1
iPad air,1675113363-1383,5,29mar2022,WiFi,256GB,Blue,11,M1,1
iPad air,1675113363-1384,5,20may2022,WiFi,256GB,Purple,11,M1,1
iPad air,1675113363-1385,5,16jul2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1386,5,23mar2022,WiFi,256GB,Purple,11,M1,1
iPad air,1675113363-1387,5,09jul2022,WiFi,256GB,Space Gray,11,M1,1
iPad air,1675113363-1388,5,29jul2022,WiFi,256GB,Space Gray,11,M1,1
iPad air,1675113363-1389,5,11aug2022,WiFi,256GB,Space Gray,11,M1,1
iPad air,1675113363-1390,5,04aug2022,WiFi,64GB,Pink,11,M1,1
iPad air,1675113363-1391,5,02jul2022,WiFi + Cellular,64GB,Purple,11,M1,1
iPad air,1675113363-1392,5,18aug2022,WiFi,256GB,Blue,11,M1,1
iPad air,1675113363-1393,5,28apr2022,WiFi,64GB,Purple,11,M1,1
iPad air,1675113363-1394,5,26may2022,WiFi,64GB,Space Gray,11,M1,1
iPad air,1675113363-1395,5,09jun2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1396,5,08apr2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1397,5,01jul2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1398,5,30jun2022,WiFi,256GB,Purple,11,M1,1
iPad air,1675113363-1399,1,19jul2022,WiFi,64GB,Blue,11,M1,0
iPad air,1675113363-1400,5,26may2022,WiFi + Cellular,64GB,Blue,11,M1,0
iPad air,1675113363-1401,5,15may2022,WiFi,64GB,Space Gray,11,M1,0
iPad air,1675113363-1402,5,08aug2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1403,5,19jun2022,WiFi,64GB,Space Gray,11,M1,1
iPad air,1675113363-1404,5,05may2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1405,5,30aug2022,WiFi,64GB,Purple,11,M1,1
iPad air,1675113363-1406,5,19aug2022,WiFi,256GB,Blue,11,M1,1
iPad air,1675113363-1407,5,24aug2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1408,5,27sep2022,WiFi,64GB,Pink,11,M1,1
iPad air,1675113363-1409,5,13dec2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1410,5,11apr2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1411,5,06nov2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1412,5,06jan2023,WiFi,64GB,Space Gray,11,M1,1
iPad air,1675113363-1413,5,04nov2022,WiFi + Cellular,64GB,Pink,11,M1,1
iPad air,1675113363-1414,5,18jul2022,WiFi,64GB,Purple,11,M1,1
iPad air,1675113363-1415,5,11nov2022,WiFi + Cellular,64GB,Pink,11,M1,1
iPad air,1675113363-1416,5,06jul2022,WiFi,64GB,Purple,11,M1,1
iPad air,1675113363-1417,5,15nov2022,WiFi + Cellular,64GB,Starlight,11,M1,1
iPad air,1675113363-1418,5,07dec2022,WiFi,64GB,Space Gray,11,M1,1
iPad air,1675113363-1419,5,02jan2023,WiFi,64GB,Purple,11,M1,1
iPad air,1675113363-1420,5,11oct2022,WiFi,64GB,Space Gray,11,M1,1
iPad air,1675113363-1421,5,03nov2022,WiFi,64GB,Space Gray,11,M1,1
iPad air,1675113363-1422,5,20apr2022,WiFi,256GB,Blue,11,M1,1
iPad air,1675113363-1423,5,25jun2022,WiFi,256GB,Blue,11,M1,1
iPad air,1675113363-1424,5,27aug2022,WiFi,64GB,Purple,11,M1,1
iPad air,1675113363-1425,5,15oct2022,WiFi,64GB,Pink,11,M1,1
iPad air,1675113363-1426,4,02sep2022,WiFi,256GB,Blue,11,M1,1
iPad air,1675113363-1427,5,13may2022,WiFi,256GB,Space Gray,11,M1,1
iPad air,1675113363-1428,5,18oct2022,WiFi,64GB,Starlight,11,M1,1
iPad air,1675113363-1429,5,24dec2022,WiFi + Cellular,256GB,Purple,11,M1,1
iPad air,1675113363-1430,5,09dec2022,WiFi,256GB,Purple,11,M1,1
iPad air,1675113363-1431,5,28sep2022,WiFi,256GB,Purple,11,M1,1
iPad air,1675113363-1432,5,27jul2022,WiFi,256GB,Blue,11,M1,1
iPad air,1675113363-1433,5,23jul2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1434,5,27sep2022,WiFi,64GB,Purple,11,M1,1
iPad air,1675113363-1435,5,05sep2022,WiFi,64GB,Purple,11,M1,1
iPad air,1675113363-1436,5,26nov2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1437,5,25oct2022,WiFi,64GB,Purple,11,M1,1
iPad air,1675113363-1438,5,21nov2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1439,5,14jan2023,WiFi,64GB,Purple,11,M1,1
iPad air,1675113363-1440,5,26jan2023,WiFi,64GB,Purple,11,M1,1
iPad air,1675113363-1441,5,21nov2022,WiFi,256GB,Space Gray,11,M1,1
iPad air,1675113363-1442,5,10nov2022,WiFi,64GB,Pink,11,M1,1
iPad air,1675113363-1443,5,05may2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1444,5,04jan2023,WiFi,64GB,Pink,11,M1,1
iPad air,1675113363-1445,5,10jan2023,WiFi,256GB,Space Gray,11,M1,1
iPad air,1675113363-1446,5,28dec2022,WiFi,256GB,Space Gray,11,M1,1
iPad air,1675113363-1447,5,06jul2022,WiFi,256GB,Space Gray,11,M1,1
iPad air,1675113363-1448,5,17nov2022,WiFi,256GB,Space Gray,11,M1,1
iPad air,1675113363-1449,5,15may2022,WiFi,256GB,Purple,11,M1,1
iPad air,1675113363-1450,5,15nov2022,WiFi,256GB,Blue,11,M1,1
iPad air,1675113363-1451,5,05sep2022,WiFi,64GB,Purple,11,M1,1
iPad air,1675113363-1452,5,11aug2022,WiFi,256GB,Space Gray,11,M1,1
iPad air,1675113363-1453,5,18oct2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1454,5,24apr2022,WiFi,256GB,Blue,11,M1,1
iPad air,1675113363-1455,5,11jun2022,WiFi,64GB,Space Gray,11,M1,1
iPad air,1675113363-1456,5,12dec2022,WiFi,256GB,Blue,11,M1,1
iPad air,1675113363-1457,5,27dec2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1458,5,07oct2022,WiFi,256GB,Purple,11,M1,1
iPad air,1675113363-1459,5,17jan2023,WiFi,256GB,Blue,11,M1,1
iPad air,1675113363-1460,5,19sep2022,WiFi,256GB,Space Gray,11,M1,1
iPad air,1675113363-1461,5,26sep2022,WiFi,256GB,Blue,11,M1,1
iPad air,1675113363-1462,5,24dec2022,WiFi,256GB,Starlight,11,M1,1
iPad air,1675113363-1463,5,11sep2022,WiFi,64GB,Space Gray,11,M1,1
iPad air,1675113363-1464,5,31dec2022,WiFi,64GB,Pink,11,M1,1
iPad air,1675113363-1465,5,06may2022,WiFi,64GB,Purple,11,M1,1
iPad air,1675113363-1466,5,08aug2022,WiFi,64GB,Purple,11,M1,1
iPad air,1675113363-1467,5,21nov2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1468,5,05sep2022,WiFi,64GB,Space Gray,11,M1,1
iPad air,1675113363-1469,5,31aug2022,WiFi,256GB,Blue,11,M1,1
iPad air,1675113363-1470,5,15sep2022,WiFi,64GB,Purple,11,M1,1
iPad air,1675113363-1471,4,28nov2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1472,5,15sep2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1473,5,14sep2022,WiFi,64GB,Space Gray,11,M1,1
iPad air,1675113363-1474,5,06oct2022,WiFi,64GB,Space Gray,11,M1,1
iPad air,1675113363-1475,5,12aug2022,WiFi,64GB,Blue,11,M1,1
iPad air,1675113363-1476,5,20oct2022,WiFi,64GB,Purple,11,M1,1
iPad air,1675113363-1477,5,05dec2022,WiFi,256GB,Purple,11,M1,1
iPad air,1675113363-1478,5,05oct2022,WiFi,256GB,Blue,11,M1,1
iPad air,1675113363-1479,5,08apr2022,WiFi,64GB,Starlight,11,M1,1
iPad air,1675113363-1480,5,19dec2022,WiFi,64GB,Space Gray,11,M1,1
iPad 10,1675112755-1,5,04jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-2,5,18jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-3,5,23jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-4,5,21jan2023,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-5,5,18jan2023,WiFi,256GB,Pink,11,A14,1
iPad 10,1675112755-6,5,23jan2023,WiFi,256GB,Silver,11,A14,1
iPad 10,1675112755-7,4,01jan2023,WiFi,256GB,Blue,11,A14,1
iPad 10,1675112755-8,5,24jan2023,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-9,5,11jan2023,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-10,5,03jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-11,5,24jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-12,5,28jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-13,5,24jan2023,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-14,5,27jan2023,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-15,5,23jan2023,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-16,5,18jan2023,WiFi,256GB,Silver,11,A14,1
iPad 10,1675112755-17,5,21jan2023,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-18,5,26jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-19,5,20jan2023,WiFi,256GB,Blue,11,A14,1
iPad 10,1675112755-20,5,27jan2023,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-21,5,26jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-22,5,15jan2023,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-23,5,01jan2023,WiFi + Cellular,64GB,Pink,11,A14,1
iPad 10,1675112755-24,4,17jan2023,WiFi,256GB,Blue,11,A14,1
iPad 10,1675112755-25,5,19jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-26,5,14jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-27,5,11jan2023,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-28,5,22jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-29,5,20jan2023,WiFi,64GB,Yellow,11,A14,1
iPad 10,1675112755-30,4,30nov2022,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-31,5,06jan2023,WiFi,256GB,Blue,11,A14,1
iPad 10,1675112755-32,5,08jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-33,5,13jan2023,WiFi,256GB,Yellow,11,A14,1
iPad 10,1675112755-34,5,20jan2023,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-35,5,20jan2023,WiFi,64GB,Yellow,11,A14,1
iPad 10,1675112755-36,5,17jan2023,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-37,5,17jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-38,5,05jan2023,WiFi,64GB,Yellow,11,A14,1
iPad 10,1675112755-39,5,19jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-40,5,19jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-41,5,11jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-42,4,27dec2022,WiFi,256GB,Blue,11,A14,1
iPad 10,1675112755-43,4,13jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-44,5,19jan2023,WiFi,256GB,Silver,11,A14,1
iPad 10,1675112755-45,5,10jan2023,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-46,5,12jan2023,WiFi,256GB,Pink,11,A14,1
iPad 10,1675112755-47,5,11jan2023,WiFi,256GB,Blue,11,A14,1
iPad 10,1675112755-48,5,03jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-49,5,11jan2023,WiFi,256GB,Blue,11,A14,1
iPad 10,1675112755-50,5,13jan2023,WiFi + Cellular,256GB,Yellow,11,A14,1
iPad 10,1675112755-51,5,12jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-52,5,14jan2023,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-53,5,20jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-54,5,07jan2023,WiFi,256GB,Silver,11,A14,1
iPad 10,1675112755-55,5,10jan2023,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-56,5,10jan2023,WiFi + Cellular,256GB,Pink,11,A14,1
iPad 10,1675112755-57,5,04jan2023,WiFi,256GB,Pink,11,A14,1
iPad 10,1675112755-58,5,11jan2023,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-59,5,05jan2023,WiFi,64GB,Yellow,11,A14,1
iPad 10,1675112755-60,4,08jan2023,WiFi + Cellular,256GB,Yellow,11,A14,1
iPad 10,1675112755-61,5,13jan2023,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-62,5,16jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-63,5,07jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-64,5,08jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-65,5,28dec2022,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-66,5,08jan2023,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-67,5,06jan2023,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-68,5,05jan2023,WiFi,64GB,Yellow,11,A14,1
iPad 10,1675112755-69,5,09jan2023,WiFi + Cellular,64GB,Blue,11,A14,1
iPad 10,1675112755-70,5,27dec2022,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-71,5,02jan2023,WiFi,256GB,Blue,11,A14,1
iPad 10,1675112755-72,5,03jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-73,5,29dec2022,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-74,5,04jan2023,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-75,5,08jan2023,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-76,4,05jan2023,WiFi + Cellular,256GB,Yellow,11,A14,1
iPad 10,1675112755-77,5,03jan2023,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-78,5,06jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-79,5,06jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-80,5,09jan2023,WiFi,256GB,Silver,11,A14,1
iPad 10,1675112755-81,5,31dec2022,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-82,5,30dec2022,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-83,5,30dec2022,WiFi,256GB,Blue,11,A14,1
iPad 10,1675112755-84,5,31dec2022,WiFi,256GB,Blue,11,A14,1
iPad 10,1675112755-85,4,05jan2023,WiFi,256GB,Blue,11,A14,1
iPad 10,1675112755-86,5,19dec2022,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-87,5,29dec2022,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-88,4,26dec2022,WiFi,256GB,Blue,11,A14,1
iPad 10,1675112755-89,5,28dec2022,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-90,5,27dec2022,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-91,5,28dec2022,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-92,4,31dec2022,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-93,5,14dec2022,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-94,5,28dec2022,WiFi,256GB,Pink,11,A14,1
iPad 10,1675112755-95,5,28dec2022,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-96,5,26dec2022,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-97,5,27dec2022,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-98,5,29dec2022,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-99,5,27dec2022,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-100,4,03dec2022,WiFi,64GB,Yellow,11,A14,1
iPad 10,1675112755-101,4,07dec2022,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-102,5,22dec2022,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-103,5,10dec2022,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-104,5,19dec2022,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-105,5,23dec2022,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-106,5,13dec2022,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-107,5,16dec2022,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-108,5,13dec2022,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-109,5,16dec2022,WiFi,256GB,Blue,11,A14,1
iPad 10,1675112755-110,5,12dec2022,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-111,5,16dec2022,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-112,5,15dec2022,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-113,5,08dec2022,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-114,5,06dec2022,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-115,4,23nov2022,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-116,5,14dec2022,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-117,5,10dec2022,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-118,5,02dec2022,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-119,5,21jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-120,5,21nov2022,WiFi,256GB,Blue,11,A14,1
iPad 10,1675112755-121,5,27nov2022,WiFi,256GB,Blue,11,A14,1
iPad 10,1675112755-122,5,25nov2022,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-123,5,03nov2022,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-124,3,30nov2022,WiFi,256GB,Blue,11,A14,1
iPad 10,1675112755-125,3,05jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-126,3,09dec2022,WiFi,256GB,Blue,11,A14,1
iPad 10,1675112755-127,5,17nov2022,WiFi,256GB,Pink,11,A14,1
iPad 10,1675112755-128,5,03nov2022,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-129,5,07nov2022,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-130,5,03nov2022,WiFi,256GB,Pink,11,A14,1
iPad 10,1675112755-131,3,12dec2022,WiFi,256GB,Blue,11,A14,1
iPad 10,1675112755-132,2,28dec2022,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-133,5,04nov2022,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-134,5,29oct2022,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-135,3,29oct2022,WiFi,256GB,Pink,11,A14,1
iPad 10,1675112755-136,2,12jan2023,WiFi,256GB,Blue,11,A14,1
iPad 10,1675112755-137,2,29dec2022,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-138,2,30dec2022,WiFi + Cellular,256GB,Blue,11,A14,1
iPad 10,1675112755-139,1,20dec2022,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-140,1,13jan2023,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-141,2,10dec2022,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-142,1,16dec2022,WiFi,256GB,Blue,11,A14,1
iPad 10,1675112755-143,2,18nov2022,WiFi,64GB,Yellow,11,A14,1
iPad 10,1675112755-144,1,27dec2022,WiFi,256GB,Pink,11,A14,1
iPad 10,1675112755-145,1,11jan2023,WiFi,256GB,Blue,11,A14,1
iPad 10,1675112755-146,1,02dec2022,WiFi,256GB,Blue,11,A14,1
iPad 10,1675112755-147,1,29jan2023,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-148,1,11jan2023,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-149,1,28nov2022,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-150,1,20jan2023,WiFi,64GB,Blue,11,A14,1
iPad 10,1675112755-151,1,17nov2022,WiFi,256GB,Yellow,11,A14,1
iPad 10,1675112755-152,1,28dec2022,WiFi,64GB,Silver,11,A14,1
iPad 10,1675112755-153,5,10jan2023,WiFi + Cellular,64GB,Pink,11,A14,0
iPad 10,1675112755-154,5,01nov2022,WiFi,64GB,Blue,11,A14,0
iPad 10,1675112755-155,5,13dec2022,WiFi,64GB,Blue,11,A14,0
iPad 10,1675112755-156,5,23nov2022,WiFi,64GB,Blue,11,A14,0
iPad 10,1675112755-157,3,29oct2022,WiFi,256GB,Yellow,11,A14,0
iPad 10,1675112755-158,5,11dec2022,WiFi,64GB,Blue,11,A14,0
iPad 10,1675112755-159,5,01dec2022,WiFi,64GB,Blue,11,A14,0
iPad 10,1675112755-160,5,19dec2022,WiFi,64GB,Yellow,11,A14,0
iPad 10,1675112755-161,5,03nov2022,WiFi,64GB,Blue,11,A14,0
iPad 10,1675112755-162,2,15dec2022,WiFi,64GB,Silver,11,A14,0
iPad 10,1675112755-163,1,13dec2022,WiFi,64GB,Silver,11,A14,0
iPad 10,1675112755-164,1,12nov2022,WiFi,64GB,Blue,11,A14,0
iPad 10,1675112755-165,5,21dec2022,WiFi + Cellular,64GB,Pink,11,A14,1
iPad 10,1675112755-166,5,21jan2023,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-167,5,29dec2022,WiFi,64GB,Pink,11,A14,1
iPad 10,1675112755-168,5,27dec2022,WiFi,256GB,Blue,11,A14,1
