customerid,creditscore,geography,gender,age,tenure,balance,numofproducts,hascreditcard,isactivemember,estimatedsalary,churn
3624439,760,Luxembourg,Male,43,9,0,1,1,0,199780.91,1
3787987,700,Belgium,Female,41,8,96147.547,1,1,0,137653.44,0
3801149,646,Belgium,Male,40,3,0,2,1,0,47999.949,0
3788432,774,Luxembourg,Female,37,2,113817.06,1,0,0,88780.438,0
3733095,576,Belgium,Female,38,10,84764.789,1,1,1,162469.95,0
3567304,815,Netherlands,Female,40,6,114940.67,2,1,1,195584.8,1
3802018,638,Luxembourg,Male,35,6,137102.66,1,0,0,77104.039,0
3701099,663,Belgium,Female,42,3,175159.91,2,0,0,67751.898,1
3653513,638,Belgium,Female,63,7,0,2,1,1,56863.93,0
3666780,702,Netherlands,Female,38,9,123948.85,1,1,0,76725.906,0
3585566,637,Netherlands,Male,,6,70349.477,2,0,1,178460.8,0
3681200,826,Netherlands,Female,61,1,66101.891,1,1,1,144756.88,0
3723015,677,Belgium,Male,37,9,0,1,1,0,111540.82,0
3609256,846,Belgium,Male,30,10,69413.438,1,1,1,74788.711,0
3664002,747,Luxembourg,Male,29,2,0,2,1,1,18332.82,0
3644676,754,Luxembourg,Female,43,6,117302.62,1,0,0,68912.922,0
3770323,781,Luxembourg,Male,28,1,141038.56,2,0,0,16781.6,0
3666093,652,Netherlands,Male,50,1,113957.01,2,1,0,197267.73,1
3650891,707,Belgium,Female,55,1,0,2,0,1,55178.031,0
3571848,829,Netherlands,Male,48,3,122831.58,1,1,1,24709.82,1
3616353,922,Netherlands,Male,41,8,60880.68,1,1,0,32170.039,0
3649221,633,Belgium,Female,35,8,0,2,0,1,10511.85,0
3618548,604,Belgium,Male,31,8,112211.61,1,1,0,26283.141,0
3605259,636,Netherlands,Female,29,3,130830.22,1,1,0,61188.34,0
3730137,729,Luxembourg,Male,30,3,133446.34,1,0,0,3382.29,0
3795227,527,Belgium,Male,24,7,133628.09,2,1,1,99337.648,0
3654020,770,Luxembourg,Male,30,3,145396.48,1,0,1,199121.19,0
3782791,684,Belgium,Male,51,10,123401.43,2,1,1,127945.27,0
3788240,716,Luxembourg,Female,57,2,173306.13,1,0,1,132226.45,0
3808644,693,Netherlands,Female,21,3,165878.77,2,1,1,164774.11,0
3769106,699,Netherlands,Female,36,9,81231.852,2,1,0,197129.66,0
3763596,693,Belgium,Male,23,5,140007.19,1,0,1,31951.039,0
3601486,585,Belgium,Male,28,8,0,1,1,0,159342.55,0
3765259,647,Luxembourg,Male,47,3,0,2,1,0,178883.53,0
3634734,785,Belgium,Male,41,7,179904,1,1,1,137889.81,0
3735647,675,Belgium,Female,26,2,165947.98,2,0,1,169166.59,0
3717677,759,Luxembourg,Female,79,5,108078.56,1,1,1,174423.25,0
3748734,729,Luxembourg,Female,45,2,0,2,0,1,163310.05,0
3607283,772,Luxembourg,Female,29,4,0,2,0,0,139634.94,0
3621442,703,Netherlands,Male,83,6,123356.63,1,0,1,93489.508,0
3729466,538,Luxembourg,Male,29,3,60280.621,1,1,0,154788.28,0
3644251,653,Netherlands,Female,41,4,132670.53,1,1,0,156508.23,1
3597537,711,Belgium,Male,37,3,0,1,1,0,158395.52,0
3810530,799,Belgium,Female,36,8,148749.3,2,1,0,92456.742,0
3740978,646,Belgium,Male,54,6,102141.9,1,1,1,45821.211,0
3741786,558,Netherlands,Female,52,8,125396.24,1,1,0,10059.06,1
3702454,656,Belgium,Female,33,1,96834.781,1,1,0,108936.37,0
3739274,725,Belgium,Female,32,5,0,1,1,1,151330.41,0
3814228,810,Luxembourg,Male,41,9,0,1,1,0,33119.941,1
3620196,712,Luxembourg,Female,34,5,98683.469,2,1,0,16160.85,0
3686799,646,Netherlands,Male,54,1,123544,1,1,1,120607.35,1
3741073,687,Belgium,Female,57,7,71481.789,2,1,1,84766.922,0
3799450,786,Belgium,Female,38,0,152582.2,2,0,0,32289.93,0
3727655,674,Luxembourg,Male,41,1,0,2,1,0,176386.75,0
3681676,495,Netherlands,Male,45,3,104339.11,2,1,1,183851.16,1
3754545,753,Netherlands,Male,33,9,141918.09,2,0,1,184265.59,0
3700338,559,Netherlands,Female,38,2,129893.56,1,0,0,102616.06,0
3762591,891,Netherlands,Female,36,0,136980.23,2,1,1,99815.742,0
3602909,855,Luxembourg,Male,71,10,69608.141,1,1,0,98298.781,1
3591793,777,Netherlands,Male,26,8,121581.56,2,1,1,127072.08,0
3782252,628,Belgium,Male,49,4,0,1,1,1,191045.5,1
3648500,834,Netherlands,Male,70,6,119684.88,2,1,1,75036.297,0
3799429,647,Luxembourg,Male,36,10,0,2,1,1,180635.27,0
3729516,656,Belgium,Male,41,6,0,3,0,0,56632.98,1
3574593,571,Belgium,Female,38,2,63093.012,1,1,1,47345.398,0
3699213,664,Belgium,Female,46,6,150213.7,1,1,0,120775.27,1
3733674,709,Belgium,Male,36,9,0,2,1,1,40768.91,0
3753659,686,Netherlands,Female,27,1,115095.88,2,0,0,78695.953,0
3747758,780,Belgium,Male,33,3,0,1,1,1,8024.2202,0
3617146,603,Belgium,Male,44,1,0,2,0,0,69456.43,0
3664353,629,Belgium,Male,40,2,0,4,0,1,106433.37,1
3657194,879,Belgium,Male,31,9,0,2,0,1,140309.77,0
3711997,721,Netherlands,Female,61,2,183997.7,2,1,1,161583.84,0
3771795,828,Belgium,Female,31,10,75499.242,1,1,0,22714.699,0
3625942,716,Belgium,Male,40,7,113208.86,2,1,0,35005.75,0
3711338,719,Belgium,Female,29,2,0,1,1,1,144656.39,0
3584069,665,Belgium,Male,59,5,0,1,1,1,137776.44,0
3721380,651,Netherlands,Female,40,4,77270.078,2,1,1,116577.54,1
3765935,498,Belgium,Male,34,2,0,2,1,1,83559.969,0
3793524,719,Belgium,Female,79,0,0,2,0,1,171312.2,0
3613935,756,Belgium,Female,40,7,0,2,1,0,104217.27,0
3772139,700,Netherlands,Male,81,6,122029.15,1,1,1,51192.719,0
3594202,840,Belgium,Female,49,8,160602.25,2,1,0,129836.03,0
3813237,657,Belgium,Male,33,5,100116.82,1,1,0,34462.262,0
3789409,642,Netherlands,Male,46,8,150836.92,1,0,0,65100.359,1
3571836,678,Netherlands,Male,35,9,113948.58,1,1,0,189175.92,1
3642143,738,Netherlands,Female,49,4,93059.344,1,1,0,7690.4502,1
3742156,775,Netherlands,Male,32,8,101160.99,1,1,1,116243.13,0
3583888,679,Luxembourg,Female,40,7,0,2,0,1,131784.36,1
3766176,755,Netherlands,Female,45,9,106431.97,2,1,1,164161.44,0
3590147,781,Belgium,Female,36,9,0,1,0,0,4091.5601,1
3808898,609,Belgium,Female,32,2,172448.77,1,1,0,188624.56,1
3596737,728,Netherlands,Male,36,4,132578.92,2,1,0,84584.547,0
3665830,582,Luxembourg,Male,28,1,127289.28,1,0,0,46132.84,0
3758275,570,Belgium,Female,32,2,0,2,1,0,132701.56,0
3669878,596,Netherlands,Female,29,7,105204.01,1,0,1,139248.88,0
3648876,905,Netherlands,Female,27,8,111837.78,2,1,1,110900.7,0
3603944,664,Netherlands,Female,38,8,103653.51,2,1,1,137661.42,0
3689980,644,Netherlands,Male,37,5,113488.68,1,1,0,95854.031,1
3703062,787,Belgium,Male,44,9,120681.63,1,1,0,75616.641,0
3581349,884,Luxembourg,Male,41,8,132838.06,1,1,1,175730.67,0
3780707,789,Netherlands,Male,34,7,115101.5,1,0,0,58539.789,1
3598872,537,Luxembourg,Female,40,6,136093.73,1,0,1,193732.61,0
3712605,597,Luxembourg,Male,46,3,131764.95,1,1,1,108659.81,1
3579606,812,Netherlands,Female,39,8,129401.87,1,1,1,88082.391,0
3580260,638,Luxembourg,Male,40,1,112544.45,1,1,1,20513.051,0
3568702,668,Netherlands,Male,34,3,106288.54,1,1,1,36812.121,0
3810824,558,Netherlands,Male,43,5,136855.94,2,1,0,171707.73,0
3773192,659,Belgium,Male,38,3,0,2,1,1,80267.359,0
3712623,582,Luxembourg,Female,29,9,0,2,0,1,140823.13,0
3775093,651,Belgium,Female,40,0,118633.08,1,0,1,60819.172,1
3721285,795,Belgium,Female,27,6,0,1,1,1,57608.59,0
3631249,668,Luxembourg,Female,28,6,0,2,1,1,69447.43,0
3775032,686,Belgium,Male,24,8,0,2,0,0,93112.883,0
3791100,804,Belgium,Male,32,8,0,2,1,0,143717.84,0
3722120,701,Luxembourg,Female,78,2,0,2,0,1,188637.91,0
3807698,586,Belgium,Male,36,7,0,1,1,1,56012.578,1
3813081,683,Belgium,Female,34,2,0,1,0,0,36675.852,0
3767619,543,Belgium,Male,,6,102016.72,2,0,0,80570.617,0
3728150,658,Belgium,Male,27,4,120509.81,1,0,0,142312.52,0
3655860,650,Belgium,Female,33,7,103377.81,1,1,0,85193.406,0
3627210,631,Belgium,Male,39,3,0,2,1,0,199925.64,0
3709276,632,Netherlands,Male,37,1,117524.72,2,0,1,161416.17,0
3739376,873,Belgium,Male,49,6,128663.9,1,1,0,66446.758,1
3662439,889,Belgium,Male,19,8,0,1,1,1,68685.047,0
3591784,683,Netherlands,Male,46,6,141078.38,1,0,0,35083.801,1
3808081,672,Belgium,Female,33,4,0,1,1,0,152333.09,0
3679536,545,Luxembourg,Female,35,8,0,1,1,0,98767.898,1
3603363,638,Luxembourg,Female,56,5,90778.758,2,1,0,162641.59,1
3742479,634,Netherlands,Male,26,4,121365.39,1,1,1,9225.2305,0
3610579,769,Belgium,Female,29,10,88378.602,1,1,0,88938.852,0
3687955,686,Netherlands,Female,39,2,47685.469,2,1,1,86723.57,0
3782534,598,Netherlands,Female,47,4,152522.47,1,0,1,164477.13,1
3576067,572,Luxembourg,Male,34,7,0,2,1,0,62130.961,0
3654255,692,Luxembourg,Female,30,2,0,3,1,1,173185.98,1
3742652,643,Luxembourg,Female,46,8,0,2,1,0,89272.328,0
3636036,644,Belgium,Male,40,1,0,2,1,1,102881.5,0
3615826,739,Belgium,Male,30,2,0,3,0,1,15653.18,0
3649896,642,Belgium,Female,40,7,0,2,1,1,34817.75,0
3682338,606,Belgium,Female,33,8,0,2,1,1,112951.25,0
3805010,874,Belgium,Female,67,1,0,2,0,1,104001.53,0
3588204,610,Luxembourg,Female,37,7,0,2,1,0,32825.801,0
3746972,555,Netherlands,Male,58,9,190298.89,2,1,1,191387.7,0
3594449,798,Belgium,Male,38,4,115221.36,1,0,1,71342.43,0
3731588,701,Netherlands,Female,38,6,132591.36,1,1,1,7894.0298,1
3781463,602,Belgium,Female,37,5,0,1,0,0,20915.08,0
3677856,662,Belgium,Male,38,9,104584.16,1,1,0,177348.16,0
3673706,604,Netherlands,Female,42,6,158414.84,1,1,1,132319.2,0
3591231,749,Netherlands,Male,43,8,85957.883,2,1,0,9432.21,0
3698240,767,Luxembourg,Male,35,3,122964.88,1,1,1,138773.63,0
3595979,591,Belgium,Male,38,8,65942.258,1,1,1,68758.75,1
3593143,551,Netherlands,Female,33,6,125241.17,2,1,1,159448.94,0
3799657,780,Belgium,Male,50,4,165438.27,1,1,0,121014.37,1
3640216,651,Netherlands,Female,41,4,115897.73,1,1,0,143884.38,0
3712728,594,Belgium,Male,42,1,0,1,0,0,123646.41,0
3637801,652,Luxembourg,Male,55,1,81370.07,1,0,1,181896.97,0
3614848,598,Netherlands,Male,47,9,107915.94,2,1,1,63913.309,1
3780160,634,Belgium,Female,49,9,119960.29,2,1,0,103106.44,0
3699092,605,Belgium,Male,30,1,0,2,0,0,88523.93,0
3661619,837,Netherlands,Female,49,5,132571.67,1,1,1,32437.15,1
3748718,625,Belgium,Female,49,8,0,2,1,1,12669.01,0
3646356,676,Luxembourg,Male,51,1,122874.74,1,1,1,149899.23,0
3746351,585,Netherlands,Male,50,5,124233.24,1,0,1,159899.48,1
3800612,553,Belgium,Male,35,2,81951.742,2,1,0,115770.35,0
3703526,763,Luxembourg,Male,47,4,0,1,1,0,122508.63,1
3664975,689,Belgium,Male,44,3,0,2,0,1,136646.84,0
3790177,708,Netherlands,Male,28,8,108601,1,1,1,119834.17,0
3623017,670,Belgium,Male,33,8,0,1,1,0,121612.58,1
3595080,756,Belgium,Female,33,4,0,2,1,0,150025.19,0
3800544,740,Belgium,Male,45,7,144889.19,1,1,1,102663.92,1
3710055,691,Belgium,Female,39,3,130786.92,1,0,1,122026.59,0
3772430,719,Belgium,Female,34,1,0,2,1,0,167068.89,0
3598580,813,Netherlands,Female,30,6,154221.38,2,0,1,62795.82,0
3614645,689,Belgium,Female,45,6,72494.688,1,0,1,140168.42,0
3637551,771,Netherlands,Male,50,2,96888.391,1,1,0,77667.93,1
3567960,597,Luxembourg,Male,53,8,0,1,1,1,52202.602,0
3788246,520,Luxembourg,Male,31,3,145260.23,1,0,1,114424.67,0
3594375,612,Belgium,Male,35,10,0,2,1,1,193194.73,0
3631537,711,Luxembourg,Male,24,10,122109.78,1,1,1,127906.63,0
3643224,588,Luxembourg,Female,36,8,113680.54,1,0,0,13988.9,0
3630523,723,Belgium,Female,45,5,92786.656,1,1,0,173945.66,1
3624222,741,Luxembourg,Female,49,1,0,2,1,1,103043.03,0
3677233,662,Belgium,Female,29,0,98263.461,2,1,0,165466.06,0
3730216,703,Belgium,Female,32,2,0,2,1,0,54825.73,0
3636388,593,Belgium,Male,46,1,0,2,1,1,66232.289,0
3814555,516,Luxembourg,Male,31,9,0,2,0,1,184311.67,0
3674476,738,Netherlands,Female,43,9,79120.273,1,0,0,1242.35,1
3732761,799,Luxembourg,Female,29,9,0,2,1,1,142245.56,0
3700550,619,Belgium,Female,32,6,0,2,1,1,52657.25,0
3757366,715,Belgium,Female,45,6,0,1,1,1,138110.45,0
3625109,635,Netherlands,Female,41,7,92618.617,1,1,1,101335.29,0
3626031,663,Belgium,Female,32,3,0,2,1,1,152630.05,0
3812426,455,Netherlands,Female,38,8,120623.21,1,1,0,130260.88,0
3784289,738,Belgium,Female,31,6,0,1,0,0,61736.699,0
3603348,639,Netherlands,Female,37,7,70258.883,2,1,0,139623.27,0
3624195,702,Belgium,Male,43,8,71240.297,1,0,1,127807.5,0
3612431,601,Luxembourg,Male,43,9,78022.609,1,0,1,30851.199,0
3806265,576,Netherlands,Male,40,1,99282.633,1,0,0,135042.45,1
3762066,692,Belgium,Female,41,10,141162.08,1,1,0,51000.441,0
3751243,801,Netherlands,Female,52,6,71283.094,2,0,1,39704.711,0
3789739,679,Belgium,Female,36,6,125130.28,1,0,0,126193.74,0
3625810,461,Belgium,Male,26,4,149879.66,1,0,0,50522.449,0
3731627,646,Belgium,Male,34,10,0,2,1,0,26434.039,0
3746502,703,Luxembourg,Male,30,9,136808.53,2,1,1,106800.48,0
3610217,633,Belgium,Male,33,3,117413.95,1,1,1,12797.22,0
3718241,586,Belgium,Male,39,3,0,2,1,0,36828.109,0
3659032,496,Belgium,Male,30,3,85704.953,1,0,1,28142.359,0
3633217,656,Netherlands,Female,28,1,143124.63,2,1,0,81768.656,0
3664908,570,Belgium,Female,25,7,79543.594,1,0,1,39552.891,0
3577312,754,Netherlands,Female,36,7,121263.62,1,1,1,13881.44,0
3620802,634,Belgium,Male,32,7,0,1,1,0,198508.89,1
3686143,896,Luxembourg,Male,34,9,0,2,1,1,82472.75,0
3690909,657,Netherlands,Female,42,8,121980.56,2,1,0,4803.1802,0
3724866,779,Luxembourg,Female,21,9,0,2,1,1,26478.57,0
3609273,677,Luxembourg,Female,39,7,98544.109,1,1,1,52507.512,0
3592187,713,Belgium,Male,27,2,134603.88,1,1,1,72470.82,0
3613510,638,Luxembourg,Male,34,1,0,2,1,0,62386.379,0
3750820,820,Netherlands,Female,37,10,121532.17,2,1,1,73488.773,0
3605748,542,Netherlands,Male,23,1,137060.88,2,1,1,165929.84,0
3787508,434,Luxembourg,Female,39,9,0,2,1,0,28553.58,0
3659197,589,Netherlands,Male,50,7,139675.06,2,1,0,46050.102,0
3601215,732,Belgium,Male,32,3,148884.47,2,1,1,90975.063,0
3720817,756,Belgium,Female,24,3,110495.27,1,1,0,158816.34,0
3684094,763,Belgium,Male,34,5,141173.03,1,0,1,99030.094,0
3605931,665,Luxembourg,Male,42,7,0,2,0,1,173228.61,0
3659942,721,Belgium,Male,38,4,0,2,0,0,88269.82,0
3629993,797,Belgium,Female,40,6,131184.67,1,1,1,50542.922,0
3700491,740,Belgium,Male,68,2,0,2,1,1,60087.07,0
3631204,534,Netherlands,Male,50,5,109387.9,1,1,0,156489.06,0
3669209,803,Netherlands,Female,52,6,107467.56,1,1,0,126466.18,1
3620779,699,Belgium,Female,48,3,73309.383,1,0,0,21688.391,1
3581238,785,Netherlands,Female,48,6,110463.25,2,1,1,80900.961,1
3648822,825,Belgium,Female,39,9,132865.56,1,1,1,59721.852,1
3805932,783,Netherlands,Male,34,9,162691.16,2,1,0,95353.844,0
3750529,764,Netherlands,Male,50,9,116309.01,1,1,0,186077.13,1
3624317,697,Netherlands,Female,49,9,97092.867,1,1,0,75289.039,1
3790561,639,Luxembourg,Female,49,2,0,2,1,0,111485.75,0
3771653,746,Belgium,Male,37,5,0,2,0,1,113025.78,0
3749143,523,Belgium,Female,22,1,76318.641,1,1,1,195264.28,0
3658137,830,Netherlands,Male,37,2,139265.63,2,1,1,198844.16,0
3699265,706,Luxembourg,Female,41,0,0,1,0,0,88601.133,0
3706987,688,Netherlands,Female,36,1,114391.62,1,1,1,53870.73,0
3661147,658,Belgium,Male,35,10,0,2,1,0,65878.422,0
3780452,691,Netherlands,Female,33,3,100488.92,2,0,1,36999.621,0
3691940,752,Netherlands,Female,48,7,105086.74,1,1,1,180777.97,1
3567044,718,Netherlands,Male,32,3,102630.13,2,1,1,127580.1,0
3670712,782,Belgium,Male,38,2,0,2,1,0,181316.27,0
3710776,745,Netherlands,Male,42,2,88120.969,2,1,1,21470.699,0
3568036,665,Luxembourg,Male,20,8,0,2,1,1,114261.25,0
3779425,613,Netherlands,Male,31,0,134644.19,1,1,1,71051.5,0
3611228,747,Belgium,Male,54,5,0,1,1,0,13526.58,1
3705181,667,Belgium,Male,35,4,125476.31,1,1,1,91867.398,0
3800609,748,Belgium,Male,40,3,148556.73,1,0,1,146114.03,0
3769394,773,Netherlands,Female,24,2,110407.44,2,0,0,15863.08,1
3593752,520,Belgium,Female,47,6,109387.33,1,0,0,121849.62,0
3796232,785,Belgium,Male,28,5,97612.117,1,1,1,96517.641,0
3722397,777,Belgium,Female,37,9,183613.66,2,0,0,50028.988,0
3784159,584,Luxembourg,Female,46,5,140355.59,1,1,1,85502.359,0
3774536,701,Belgium,Male,44,3,107764.75,1,1,0,186001.69,0
3783275,760,Netherlands,Female,39,8,112889.91,1,0,1,7445.5698,0
3814488,643,Netherlands,Female,64,2,105736.32,1,1,1,90048.188,1
3802072,709,Belgium,Female,44,7,55053.621,1,1,0,182455.98,0
3688859,642,Belgium,Male,68,5,82547.109,2,1,1,146735.16,0
3701152,752,Belgium,Female,39,1,0,2,0,0,93840.422,0
3699290,672,Netherlands,Female,27,2,147435.95,1,0,0,188053.05,0
3770766,807,Netherlands,Female,19,8,108711.57,2,1,0,25102.77,0
3708311,468,Belgium,Female,39,1,90217.07,1,1,0,191355.14,0
3602933,672,Netherlands,Female,59,3,95727.047,1,0,0,98672.75,1
3637212,640,Belgium,Female,24,7,128736.39,1,0,1,37545.109,0
3611745,561,Belgium,Male,34,3,83074,1,1,0,133221.94,0
3653073,798,Luxembourg,Female,54,1,0,2,1,0,45518.059,1
3609800,818,Luxembourg,Male,41,5,0,2,1,1,135113.14,0
3659454,892,Belgium,Male,35,4,110837.73,1,0,0,126890.11,0
3690756,825,Netherlands,Male,23,2,139542.81,1,0,1,28084.369,0
3808649,544,Netherlands,Female,75,9,105609.17,1,0,1,105869.14,0
3772794,636,Netherlands,Male,40,0,152092.44,2,1,1,84182.781,0
3645542,873,Belgium,Female,30,5,0,2,0,1,157657.89,0
3815332,573,Luxembourg,Male,37,0,134006.39,1,1,1,94077.828,0
3776403,574,Luxembourg,Male,36,7,0,2,1,0,61277.109,0
3814066,500,Belgium,Female,40,5,84350.07,1,1,0,144597.73,0
3625939,800,Belgium,Female,26,1,151510.17,2,1,1,20151.029,0
3681641,684,Netherlands,Female,35,0,180303.23,2,1,0,164377.02,0
3728627,514,Belgium,Male,18,7,102983.91,1,1,0,172092.41,0
3641896,639,Luxembourg,Female,36,0,108960,2,1,0,111307.7,1
3743336,784,Belgium,Female,31,1,0,2,1,0,20539.93,0
3695845,564,Belgium,Male,35,6,99760.844,1,1,1,14244.11,0
3794930,766,Belgium,Female,25,3,91718.797,1,0,0,28937.73,0
3569007,505,Luxembourg,Female,34,5,76001.57,1,1,1,159215.28,0
3583350,754,Netherlands,Male,44,3,88902.211,1,1,0,74083.867,0
3699036,686,Luxembourg,Female,40,8,0,2,1,0,80656.93,0
3641620,686,Belgium,Female,19,1,0,2,0,1,22901.551,0
3805502,817,Belgium,Female,32,2,0,4,0,1,180431.84,1
3795788,727,Netherlands,Female,48,10,138311.77,1,1,1,3801.26,1
3796611,501,Belgium,Male,54,3,167831.88,2,1,0,150314.83,1
3635903,765,Luxembourg,Male,61,2,0,2,1,1,44303.73,0
3759048,790,Netherlands,Male,51,3,99183.898,1,1,1,29692.811,0
3639463,892,Luxembourg,Male,61,0,0,2,1,1,96574.281,0
3600810,821,Belgium,Female,60,3,92887.063,1,1,0,40214.711,1
3765961,692,Belgium,Male,38,1,0,2,0,1,36249.102,0
3762149,697,Luxembourg,Female,63,1,0,2,1,1,186993.63,0
3660676,711,Belgium,Male,92,1,126076.24,2,1,1,34444.449,0
3729036,671,Netherlands,Male,48,1,106396.48,1,1,1,151294.63,1
3811540,609,Luxembourg,Male,42,7,0,2,1,0,7975.75,0
3653647,587,Netherlands,Female,48,3,152827.98,1,1,0,38662.809,1
3812743,623,Belgium,Female,29,0,0,1,1,1,84498.141,0
3770509,826,Netherlands,Female,28,4,90696.781,1,0,1,21634.211,0
3745122,648,Luxembourg,Female,39,4,0,1,1,0,194982.2,1
3748817,619,Netherlands,Male,45,6,93796.422,2,1,1,162884.98,0
3727344,782,Belgium,Male,35,9,0,2,1,1,43609.648,0
3571980,526,Netherlands,Female,33,3,106506.77,3,1,0,45919.699,1
3648519,716,Belgium,Male,64,4,0,2,1,1,3620.1799,0
3751895,737,Luxembourg,Male,38,8,99640.891,1,1,0,12984.09,0
3715675,845,Belgium,Male,28,2,0,2,1,0,46581.789,0
3750041,875,Luxembourg,Male,40,4,0,2,0,1,81842.32,0
3680653,683,Belgium,Male,33,2,145731.83,1,0,1,109437.75,0
3640175,563,Belgium,Female,36,0,0,2,1,0,98377.859,0
3645637,582,Belgium,Male,37,6,0,1,1,1,188558.08,0
3628611,764,Belgium,Female,43,4,152341.55,1,1,0,9967.8398,0
3799508,786,Belgium,Male,37,7,104960.46,1,0,1,80969.117,0
3598882,806,Belgium,Male,33,7,191523.09,1,1,1,167070.89,0
3592652,766,Belgium,Male,25,3,113736.27,1,0,1,197245.91,0
3616464,663,Netherlands,Female,52,6,111739.4,2,0,1,68921.461,0
3588017,888,Belgium,Female,38,1,106871.81,2,1,0,30046.211,0
3701210,741,Belgium,Male,40,4,0,2,0,0,173829.23,0
3660339,764,Belgium,Male,34,5,127900.03,1,1,0,101862.62,0
3684046,680,Luxembourg,Male,21,7,0,2,0,1,154746.61,0
3600532,689,Luxembourg,Male,51,5,174397.2,2,1,1,172507.44,0
3633372,789,Belgium,Female,41,4,167545.31,1,1,0,128878.1,0
3768743,654,Belgium,Male,27,1,62092.898,1,1,1,105960.59,0
3688489,683,Netherlands,Female,51,9,110610.41,2,0,1,1661.76,1
3589458,712,Netherlands,Female,32,1,145980.23,1,0,1,56683.629,0
3668378,782,Luxembourg,Male,33,2,0,2,1,1,93149.703,0
3811059,626,Luxembourg,Male,42,0,70105.867,1,1,1,121021.38,0
3670696,811,Belgium,Female,60,5,108028.08,2,0,0,26079.84,1
3636193,568,Belgium,Female,31,5,0,2,1,0,27007.9,0
3804717,721,Luxembourg,Female,65,1,0,1,1,1,178454.48,1
3590066,545,Luxembourg,Male,35,5,95772.969,1,1,1,112968.69,0
3598600,813,Luxembourg,Male,30,8,0,2,0,1,50976.859,0
3594518,515,Netherlands,Female,35,8,102742.91,2,1,1,189345.02,0
3687211,655,Luxembourg,Female,38,6,0,2,1,1,117808.94,0
3729959,900,Belgium,Female,39,3,0,2,1,0,2310.2,0
3803815,631,Netherlands,Female,33,4,123246.7,1,0,0,113264.31,0
3596101,690,Belgium,Female,39,0,0,2,1,0,53440.02,1
3789361,776,Netherlands,Female,46,7,111288.18,1,1,1,149326.22,1
3806724,652,Belgium,Female,35,2,97440.023,2,1,1,140318.56,0
3812504,675,Luxembourg,Male,49,4,111087.5,1,0,1,146967.06,0
3612938,599,Belgium,Male,34,6,0,1,1,1,63377.238,0
3708303,651,Netherlands,Female,37,7,62974.641,2,0,1,39122.59,0
3754376,621,Belgium,Female,35,0,135984.16,2,1,0,187436.92,0
3768091,642,Belgium,Male,51,3,0,2,1,1,5886.2002,0
3726995,646,Belgium,Female,52,9,170228.59,2,0,0,148695.67,1
3576017,617,Belgium,Male,32,4,0,2,1,1,6708.5098,0
3766532,503,Belgium,Male,31,5,0,1,1,0,96098.688,0
3677134,631,Netherlands,Male,57,1,120043.13,1,1,0,132769.59,1
3638419,741,Luxembourg,Male,39,1,60374.98,1,1,0,40345.59,0
3718386,565,Belgium,Female,37,9,0,2,0,0,98770.891,0
3656699,669,Belgium,Male,59,8,0,2,1,1,166189.8,0
3724837,778,Luxembourg,Male,32,8,71667.742,1,1,1,126461.87,0
3583254,806,Netherlands,Male,45,10,117231.63,3,1,1,122753.31,1
3661088,864,Netherlands,Female,38,9,107199.75,1,0,0,146734.41,0
3620914,651,Netherlands,Male,33,5,138664.23,1,1,0,29863.73,0
3636710,679,Luxembourg,Male,38,3,124483.53,1,1,0,126547.91,0
3727876,612,Belgium,Male,26,10,126392.18,1,0,1,44008.309,0
3581534,683,Netherlands,Male,47,1,183579.55,2,0,1,34496.461,0
3734560,607,Belgium,Female,56,3,115895.22,3,1,0,4675.3301,1
3594660,587,Belgium,Male,36,8,0,2,0,0,132725.86,0
3761304,625,Luxembourg,Male,19,5,0,2,1,0,160491.77,0
3717196,623,Luxembourg,Female,39,7,0,1,0,0,81489.781,1
3590889,716,Belgium,Male,44,5,73348.563,1,1,0,157728.11,1
3795325,707,Luxembourg,Male,43,2,136487.86,2,1,0,83008.633,0
3695383,798,Luxembourg,Male,34,6,156478.63,1,0,1,181349.05,0
3665174,653,Netherlands,Female,35,3,166518.63,2,1,0,148415.92,0
3680824,797,Netherlands,Female,33,9,104552.72,1,1,1,121621.48,1
3583346,592,Luxembourg,Female,47,6,118560,1,1,0,82644.438,1
3630507,646,Netherlands,Female,31,2,56116.301,2,0,0,2323.21,0
3689120,659,Luxembourg,Male,31,3,153316.14,1,1,0,60716.078,0
3760930,720,Luxembourg,Male,46,7,128029.72,1,1,1,63223.379,0
3787866,800,Netherlands,Male,45,10,144677.19,3,1,0,22545.029,1
3585165,613,Netherlands,Female,46,4,120392.99,1,1,0,178512.38,1
3655456,715,Belgium,Female,48,2,0,2,1,1,32970.039,0
3750973,659,Belgium,Female,44,2,0,2,1,1,58994.789,0
3771378,896,Belgium,Female,38,0,106831.69,1,0,1,149680.02,0
3714440,841,Luxembourg,Female,40,7,0,1,1,0,142035.59,0
3799518,570,Luxembourg,Male,43,8,161546.69,2,0,1,178612.38,0
3617816,582,Belgium,Female,35,1,104783.81,2,0,1,178771.2,0
3773267,719,Netherlands,Female,27,9,152328.88,2,0,0,126800.55,0
3605763,695,Belgium,Male,43,9,0,2,1,1,34350.238,0
3641800,576,Belgium,Female,35,6,117707.18,2,0,0,95793.531,1
